count_id,store_id,sku_id,count_timestamp,physical_quantity_counted,system_quantity_at_count,variance_units,variance_dollars,count_type,counted_by_employee_id
21296,42,62,2025-02-14 00:00:00,18,18,0,0.0,partial,10042
21297,42,99,2025-02-14 00:00:00,48,50,-2,-12.84,partial,10042
21298,42,28,2025-02-14 00:00:00,58,57,1,2.95,spot,10042
21299,42,149,2025-02-14 00:00:00,15,15,0,0.0,full,10042
21300,42,5,2025-02-14 00:00:00,18,18,0,0.0,spot,10042
21301,42,22,2025-02-21 00:00:00,59,58,1,3.22,spot,10042
21302,42,136,2025-02-21 00:00:00,41,42,-1,-2.8,partial,10042
21303,42,61,2025-02-21 00:00:00,52,53,-1,-6.79,spot,10042
21304,42,160,2025-02-21 00:00:00,52,54,-2,-4.56,spot,10042
21305,42,150,2025-02-21 00:00:00,39,39,0,0.0,spot,10042
21306,42,169,2025-02-21 00:00:00,9,10,-1,-4.49,partial,10042
21307,42,132,2025-02-21 00:00:00,36,37,-1,-8.29,partial,10042
21308,42,77,2025-02-21 00:00:00,54,55,-1,-4.97,full,10042
21309,42,140,2025-02-21 00:00:00,9,9,0,0.0,spot,10042
21310,42,190,2025-02-21 00:00:00,36,37,-1,-15.64,partial,10042
21311,42,188,2025-02-21 00:00:00,14,13,1,17.07,spot,10042
21312,42,138,2025-02-21 00:00:00,27,27,0,0.0,partial,10042
21313,42,68,2025-02-21 00:00:00,55,55,0,0.0,spot,10042
21314,42,74,2025-02-21 00:00:00,22,23,-1,-3.41,partial,10042
21315,42,152,2025-02-21 00:00:00,28,28,0,0.0,partial,10042
21316,42,82,2025-02-21 00:00:00,38,38,0,0.0,spot,10042
21317,42,100,2025-02-21 00:00:00,57,58,-1,-0.72,partial,10042
21318,42,155,2025-02-21 00:00:00,21,22,-1,-17.21,full,10042
21319,42,14,2025-02-21 00:00:00,42,43,-1,-9.14,partial,10042
21320,42,117,2025-02-21 00:00:00,38,37,1,9.2,partial,10042
21321,42,87,2025-02-21 00:00:00,55,56,-1,-10.53,partial,10042
21322,42,176,2025-02-21 00:00:00,42,42,0,0.0,spot,10042
21323,42,32,2025-02-21 00:00:00,53,53,0,0.0,partial,10042
21324,42,174,2025-02-21 00:00:00,16,16,0,0.0,spot,10042
21325,42,70,2025-02-21 00:00:00,8,8,0,0.0,partial,10042
21326,42,76,2025-02-21 00:00:00,48,49,-1,-2.47,spot,10042
21327,42,114,2025-02-21 00:00:00,55,57,-2,-7.7,spot,10042
21328,42,186,2025-02-21 00:00:00,12,13,-1,-2.77,partial,10042
21329,42,177,2025-02-21 00:00:00,8,8,0,0.0,partial,10042
21330,42,71,2025-02-21 00:00:00,32,32,0,0.0,spot,10042
21331,42,94,2025-02-28 00:00:00,31,32,-1,-17.22,full,10042
21332,42,196,2025-02-28 00:00:00,46,46,0,0.0,spot,10042
21333,42,84,2025-02-28 00:00:00,38,39,-1,-2.73,spot,10042
21334,42,2,2025-02-28 00:00:00,18,19,-1,-6.87,partial,10042
21335,42,10,2025-02-28 00:00:00,27,27,0,0.0,spot,10042
21336,42,103,2025-02-28 00:00:00,24,25,-1,-15.9,partial,10042
21337,42,187,2025-02-28 00:00:00,13,14,-1,-13.26,partial,10042
21338,42,81,2025-02-28 00:00:00,43,43,0,0.0,spot,10042
21339,42,123,2025-02-28 00:00:00,31,31,0,0.0,full,10042
21340,42,198,2025-02-28 00:00:00,34,34,0,0.0,spot,10042
21341,42,12,2025-02-28 00:00:00,30,31,-1,-13.58,spot,10042
21342,42,22,2025-02-28 00:00:00,11,11,0,0.0,spot,10042
21343,42,15,2025-02-28 00:00:00,54,54,0,0.0,partial,10042
21344,42,136,2025-02-28 00:00:00,31,31,0,0.0,spot,10042
21345,42,171,2025-02-28 00:00:00,10,10,0,0.0,spot,10042
21346,42,36,2025-02-28 00:00:00,37,38,-1,-3.75,full,10042
21347,42,77,2025-02-28 00:00:00,12,12,0,0.0,partial,10042
21348,42,127,2025-02-28 00:00:00,40,40,0,0.0,partial,10042
21349,42,174,2025-02-28 00:00:00,38,38,0,0.0,partial,10042
21350,42,51,2025-02-28 00:00:00,10,10,0,0.0,partial,10042
21351,42,155,2025-02-28 00:00:00,37,37,0,0.0,full,10042
21352,42,145,2025-02-28 00:00:00,14,15,-1,-17.91,spot,10042
21353,42,7,2025-02-28 00:00:00,34,34,0,0.0,partial,10042
21354,42,41,2025-02-28 00:00:00,26,26,0,0.0,partial,10042
21355,42,173,2025-02-28 00:00:00,32,34,-2,-2.54,partial,10042
21356,42,90,2025-02-28 00:00:00,22,22,0,0.0,partial,10042
21357,42,40,2025-02-28 00:00:00,8,9,-1,-1.51,partial,10042
21358,42,172,2025-02-28 00:00:00,58,58,0,0.0,spot,10042
21359,42,61,2025-02-28 00:00:00,10,10,0,0.0,full,10042
21360,42,191,2025-02-28 00:00:00,55,55,0,0.0,partial,10042
21361,42,78,2025-03-07 00:00:00,18,18,0,0.0,partial,10042
21362,42,87,2025-03-07 00:00:00,18,18,0,0.0,partial,10042
21363,42,190,2025-03-07 00:00:00,56,57,-1,-15.64,spot,10042
21364,42,21,2025-03-07 00:00:00,30,31,-1,-4.09,spot,10042
21365,42,28,2025-03-07 00:00:00,31,31,0,0.0,partial,10042
21366,42,17,2025-03-07 00:00:00,33,32,1,2.32,partial,10042
21367,42,101,2025-03-07 00:00:00,34,34,0,0.0,spot,10042
21368,42,150,2025-03-07 00:00:00,13,13,0,0.0,partial,10042
21369,42,130,2025-03-07 00:00:00,16,16,0,0.0,spot,10042
21370,42,153,2025-03-07 00:00:00,45,45,0,0.0,partial,10042
21371,42,25,2025-03-07 00:00:00,49,49,0,0.0,partial,10042
21372,42,19,2025-03-07 00:00:00,13,13,0,0.0,partial,10042
21373,42,103,2025-03-07 00:00:00,25,25,0,0.0,partial,10042
21374,42,13,2025-03-07 00:00:00,45,47,-2,-25.28,partial,10042
21375,42,165,2025-03-07 00:00:00,20,21,-1,-1.52,spot,10042
21376,42,129,2025-03-07 00:00:00,56,57,-1,-5.47,spot,10042
21377,42,70,2025-03-07 00:00:00,56,57,-1,-16.27,full,10042
21378,42,175,2025-03-07 00:00:00,14,14,0,0.0,spot,10042
21379,42,135,2025-03-07 00:00:00,54,54,0,0.0,full,10042
21380,42,115,2025-03-07 00:00:00,37,37,0,0.0,partial,10042
21381,42,173,2025-03-07 00:00:00,46,46,0,0.0,spot,10042
21382,42,81,2025-03-07 00:00:00,12,12,0,0.0,full,10042
21383,42,126,2025-03-07 00:00:00,8,8,0,0.0,spot,10042
21384,42,29,2025-03-07 00:00:00,14,15,-1,-17.28,partial,10042
21385,42,93,2025-03-07 00:00:00,13,13,0,0.0,partial,10042
21386,42,151,2025-03-07 00:00:00,37,37,0,0.0,partial,10042
21387,42,171,2025-03-07 00:00:00,51,51,0,0.0,full,10042
21388,42,27,2025-03-07 00:00:00,45,46,-1,-3.5,full,10042
21389,42,71,2025-03-07 00:00:00,56,57,-1,-7.16,spot,10042
21390,42,112,2025-03-07 00:00:00,23,23,0,0.0,partial,10042
21391,42,37,2025-03-14 00:00:00,40,41,-1,-7.87,partial,10042
21392,42,80,2025-03-14 00:00:00,27,28,-1,-16.35,partial,10042
21393,42,160,2025-03-14 00:00:00,53,54,-1,-2.28,full,10042
21394,42,105,2025-03-14 00:00:00,36,37,-1,-13.14,full,10042
21395,42,177,2025-03-14 00:00:00,36,36,0,0.0,spot,10042
21396,42,51,2025-03-14 00:00:00,50,51,-1,-8.78,full,10042
21397,42,20,2025-03-14 00:00:00,54,54,0,0.0,partial,10042
21398,42,10,2025-03-14 00:00:00,31,32,-1,-17.39,spot,10042
21399,42,17,2025-03-14 00:00:00,8,8,0,0.0,partial,10042
21400,42,63,2025-03-14 00:00:00,11,11,0,0.0,spot,10042
21401,42,128,2025-03-14 00:00:00,9,9,0,0.0,partial,10042
21402,42,110,2025-03-14 00:00:00,41,41,0,0.0,spot,10042
21403,42,69,2025-03-14 00:00:00,11,12,-1,-2.37,partial,10042
21404,42,34,2025-03-14 00:00:00,43,44,-1,-16.68,partial,10042
21405,42,86,2025-03-14 00:00:00,34,35,-1,-11.49,spot,10042
21406,42,178,2025-03-14 00:00:00,24,24,0,0.0,partial,10042
21407,42,171,2025-03-14 00:00:00,44,45,-1,-11.75,partial,10042
21408,42,98,2025-03-14 00:00:00,49,50,-1,-14.06,partial,10042
21409,42,159,2025-03-14 00:00:00,10,9,1,2.3,partial,10042
21410,42,14,2025-03-14 00:00:00,48,49,-1,-9.14,partial,10042
21411,42,184,2025-03-14 00:00:00,14,14,0,0.0,full,10042
21412,42,183,2025-03-14 00:00:00,19,19,0,0.0,full,10042
21413,42,137,2025-03-14 00:00:00,17,17,0,0.0,spot,10042
21414,42,126,2025-03-14 00:00:00,20,20,0,0.0,spot,10042
21415,42,58,2025-03-14 00:00:00,34,35,-1,-4.34,partial,10042
21416,42,84,2025-03-14 00:00:00,48,49,-1,-2.73,spot,10042
21417,42,18,2025-03-14 00:00:00,28,30,-2,-14.28,partial,10042
21418,42,26,2025-03-14 00:00:00,23,24,-1,-3.69,spot,10042
21419,42,7,2025-03-14 00:00:00,37,39,-2,-35.12,spot,10042
21420,42,195,2025-03-14 00:00:00,58,59,-1,-3.51,partial,10042
21421,42,112,2025-03-21 00:00:00,55,55,0,0.0,spot,10042
21422,42,12,2025-03-21 00:00:00,49,49,0,0.0,spot,10042
21423,42,146,2025-03-21 00:00:00,49,51,-2,-9.64,partial,10042
21424,42,176,2025-03-21 00:00:00,28,28,0,0.0,partial,10042
21425,42,103,2025-03-21 00:00:00,54,54,0,0.0,partial,10042
21426,42,30,2025-03-21 00:00:00,55,56,-1,-16.89,spot,10042
21427,42,7,2025-03-21 00:00:00,34,35,-1,-17.56,full,10042
21428,42,69,2025-03-21 00:00:00,33,35,-2,-4.74,spot,10042
21429,42,183,2025-03-21 00:00:00,14,15,-1,-10.83,partial,10042
21430,42,175,2025-03-21 00:00:00,50,51,-1,-12.72,full,10042
21431,42,81,2025-03-21 00:00:00,54,55,-1,-14.51,spot,10042
21432,42,32,2025-03-21 00:00:00,17,17,0,0.0,partial,10042
21433,42,174,2025-03-21 00:00:00,41,42,-1,-9.64,partial,10042
21434,42,2,2025-03-21 00:00:00,10,10,0,0.0,spot,10042
21435,42,125,2025-03-21 00:00:00,42,42,0,0.0,spot,10042
21436,42,104,2025-03-21 00:00:00,58,58,0,0.0,partial,10042
21437,42,138,2025-03-21 00:00:00,17,19,-2,-3.8,partial,10042
21438,42,73,2025-03-21 00:00:00,51,52,-1,-13.57,partial,10042
21439,42,13,2025-03-21 00:00:00,42,44,-2,-25.28,partial,10042
21440,42,48,2025-03-21 00:00:00,9,9,0,0.0,spot,10042
21441,42,90,2025-03-21 00:00:00,14,14,0,0.0,full,10042
21442,42,75,2025-03-21 00:00:00,18,18,0,0.0,spot,10042
21443,42,80,2025-03-21 00:00:00,42,41,1,16.35,spot,10042
21444,42,166,2025-03-21 00:00:00,54,55,-1,-7.58,partial,10042
21445,42,79,2025-03-21 00:00:00,16,16,0,0.0,partial,10042
21446,42,29,2025-03-21 00:00:00,33,33,0,0.0,full,10042
21447,42,132,2025-03-21 00:00:00,53,54,-1,-8.29,spot,10042
21448,42,189,2025-03-21 00:00:00,18,19,-1,-2.21,spot,10042
21449,42,39,2025-03-21 00:00:00,51,51,0,0.0,spot,10042
21450,42,190,2025-03-21 00:00:00,22,23,-1,-15.64,partial,10042
21451,42,22,2025-03-28 00:00:00,30,30,0,0.0,partial,10042
21452,42,105,2025-03-28 00:00:00,34,35,-1,-13.14,partial,10042
21453,42,40,2025-03-28 00:00:00,53,54,-1,-1.51,spot,10042
21454,42,8,2025-03-28 00:00:00,59,59,0,0.0,partial,10042
21455,42,96,2025-03-28 00:00:00,38,38,0,0.0,partial,10042
21456,42,6,2025-03-28 00:00:00,23,24,-1,-5.49,spot,10042
21457,42,11,2025-03-28 00:00:00,16,17,-1,-3.36,partial,10042
21458,42,63,2025-03-28 00:00:00,48,50,-2,-10.04,spot,10042
21459,42,155,2025-03-28 00:00:00,21,22,-1,-17.21,partial,10042
21460,42,65,2025-03-28 00:00:00,48,48,0,0.0,partial,10042
21461,42,195,2025-03-28 00:00:00,20,20,0,0.0,spot,10042
21462,42,47,2025-03-28 00:00:00,34,35,-1,-3.54,spot,10042
21463,42,168,2025-03-28 00:00:00,28,28,0,0.0,spot,10042
21464,42,156,2025-03-28 00:00:00,28,28,0,0.0,spot,10042
21465,42,193,2025-03-28 00:00:00,55,55,0,0.0,spot,10042
21466,42,102,2025-03-28 00:00:00,44,44,0,0.0,spot,10042
21467,42,112,2025-03-28 00:00:00,41,42,-1,-8.37,partial,10042
21468,42,67,2025-03-28 00:00:00,20,21,-1,-13.33,partial,10042
21469,42,128,2025-03-28 00:00:00,25,25,0,0.0,spot,10042
21470,42,199,2025-03-28 00:00:00,50,50,0,0.0,spot,10042
21471,42,81,2025-03-28 00:00:00,45,45,0,0.0,spot,10042
21472,42,196,2025-03-28 00:00:00,54,55,-1,-12.26,spot,10042
21473,42,188,2025-03-28 00:00:00,43,44,-1,-17.07,partial,10042
21474,42,167,2025-03-28 00:00:00,20,21,-1,-2.7,spot,10042
21475,42,52,2025-03-28 00:00:00,9,8,1,3.75,spot,10042
21476,42,9,2025-03-28 00:00:00,38,38,0,0.0,spot,10042
21477,42,143,2025-03-28 00:00:00,12,12,0,0.0,partial,10042
21478,42,17,2025-03-28 00:00:00,55,55,0,0.0,partial,10042
21479,42,99,2025-03-28 00:00:00,56,57,-1,-6.42,spot,10042
21480,42,198,2025-03-28 00:00:00,22,23,-1,-11.3,partial,10042
21481,42,25,2025-04-04 00:00:00,12,13,-1,-7.14,partial,10042
21482,42,83,2025-04-04 00:00:00,40,41,-1,-7.19,partial,10042
21483,42,148,2025-04-04 00:00:00,54,55,-1,-1.19,partial,10042
21484,42,24,2025-04-04 00:00:00,57,58,-1,-4.09,partial,10042
21485,42,162,2025-04-04 00:00:00,43,45,-2,-11.44,partial,10042
21486,42,108,2025-04-04 00:00:00,37,38,-1,-14.52,spot,10042
21487,42,137,2025-04-04 00:00:00,20,20,0,0.0,partial,10042
21488,42,6,2025-04-04 00:00:00,11,11,0,0.0,partial,10042
21489,42,91,2025-04-04 00:00:00,26,26,0,0.0,partial,10042
21490,42,53,2025-04-04 00:00:00,56,56,0,0.0,full,10042
21491,42,64,2025-04-04 00:00:00,16,17,-1,-3.42,spot,10042
21492,42,105,2025-04-04 00:00:00,24,24,0,0.0,spot,10042
21493,42,61,2025-04-04 00:00:00,57,59,-2,-13.58,partial,10042
21494,42,90,2025-04-04 00:00:00,26,26,0,0.0,partial,10042
21495,42,135,2025-04-04 00:00:00,49,48,1,5.64,spot,10042
21496,42,19,2025-04-04 00:00:00,47,47,0,0.0,spot,10042
21497,42,27,2025-04-04 00:00:00,36,37,-1,-3.5,spot,10042
21498,42,89,2025-04-04 00:00:00,21,21,0,0.0,full,10042
21499,42,8,2025-04-04 00:00:00,52,52,0,0.0,spot,10042
21500,42,195,2025-04-04 00:00:00,48,49,-1,-3.51,spot,10042
21501,42,20,2025-04-04 00:00:00,45,46,-1,-4.22,spot,10042
21502,42,47,2025-04-04 00:00:00,39,39,0,0.0,spot,10042
21503,42,39,2025-04-04 00:00:00,51,51,0,0.0,partial,10042
21504,42,86,2025-04-04 00:00:00,8,8,0,0.0,spot,10042
21505,42,23,2025-04-04 00:00:00,12,12,0,0.0,partial,10042
21506,42,84,2025-04-04 00:00:00,11,11,0,0.0,partial,10042
21507,42,51,2025-04-04 00:00:00,54,54,0,0.0,partial,10042
21508,42,164,2025-04-04 00:00:00,15,15,0,0.0,partial,10042
21509,42,189,2025-04-04 00:00:00,24,25,-1,-2.21,partial,10042
21510,42,66,2025-04-04 00:00:00,17,17,0,0.0,partial,10042
21511,42,44,2025-04-11 00:00:00,47,48,-1,-14.45,spot,10042
21512,42,198,2025-04-11 00:00:00,35,35,0,0.0,partial,10042
21513,42,11,2025-04-11 00:00:00,44,44,0,0.0,spot,10042
21514,42,3,2025-04-11 00:00:00,42,43,-1,-6.98,full,10042
21515,42,66,2025-04-11 00:00:00,47,48,-1,-17.39,partial,10042
21516,42,94,2025-04-11 00:00:00,41,42,-1,-17.22,spot,10042
21517,42,139,2025-04-11 00:00:00,29,29,0,0.0,partial,10042
21518,42,4,2025-04-11 00:00:00,45,46,-1,-6.14,partial,10042
21519,42,103,2025-04-11 00:00:00,38,38,0,0.0,spot,10042
21520,42,57,2025-04-11 00:00:00,25,25,0,0.0,spot,10042
21521,42,65,2025-04-11 00:00:00,21,22,-1,-2.65,spot,10042
21522,42,166,2025-04-11 00:00:00,59,59,0,0.0,partial,10042
21523,42,154,2025-04-11 00:00:00,28,28,0,0.0,partial,10042
21524,42,87,2025-04-11 00:00:00,31,32,-1,-10.53,spot,10042
21525,42,54,2025-04-11 00:00:00,38,39,-1,-3.05,partial,10042
21526,42,17,2025-04-11 00:00:00,32,32,0,0.0,full,10042
21527,42,158,2025-04-11 00:00:00,17,17,0,0.0,spot,10042
21528,42,24,2025-04-11 00:00:00,14,15,-1,-4.09,partial,10042
21529,42,193,2025-04-11 00:00:00,50,50,0,0.0,partial,10042
21530,42,62,2025-04-11 00:00:00,35,36,-1,-1.71,full,10042
21531,42,80,2025-04-11 00:00:00,35,36,-1,-16.35,spot,10042
21532,42,31,2025-04-11 00:00:00,10,10,0,0.0,partial,10042
21533,42,53,2025-04-11 00:00:00,17,17,0,0.0,spot,10042
21534,42,165,2025-04-11 00:00:00,19,18,1,1.52,spot,10042
21535,42,9,2025-04-11 00:00:00,49,50,-1,-4.03,full,10042
21536,42,28,2025-04-11 00:00:00,26,27,-1,-2.95,spot,10042
21537,42,75,2025-04-11 00:00:00,28,27,1,9.64,partial,10042
21538,42,2,2025-04-11 00:00:00,9,9,0,0.0,spot,10042
21539,42,179,2025-04-11 00:00:00,39,40,-1,-17.55,spot,10042
21540,42,32,2025-04-11 00:00:00,29,29,0,0.0,partial,10042
21541,42,107,2025-04-18 00:00:00,31,32,-1,-1.85,spot,10042
21542,42,28,2025-04-18 00:00:00,13,13,0,0.0,spot,10042
21543,42,78,2025-04-18 00:00:00,24,25,-1,-15.71,spot,10042
21544,42,84,2025-04-18 00:00:00,9,9,0,0.0,partial,10042
21545,42,167,2025-04-18 00:00:00,37,38,-1,-2.7,spot,10042
21546,42,13,2025-04-18 00:00:00,26,25,1,12.64,partial,10042
21547,42,44,2025-04-18 00:00:00,23,23,0,0.0,full,10042
21548,42,85,2025-04-18 00:00:00,22,22,0,0.0,partial,10042
21549,42,9,2025-04-18 00:00:00,26,27,-1,-4.03,spot,10042
21550,42,198,2025-04-18 00:00:00,52,52,0,0.0,partial,10042
21551,42,69,2025-04-18 00:00:00,17,18,-1,-2.37,spot,10042
21552,42,86,2025-04-18 00:00:00,15,16,-1,-11.49,spot,10042
21553,42,150,2025-04-18 00:00:00,54,55,-1,-8.22,spot,10042
21554,42,135,2025-04-18 00:00:00,25,26,-1,-5.64,spot,10042
21555,42,183,2025-04-18 00:00:00,48,48,0,0.0,partial,10042
21556,42,19,2025-04-18 00:00:00,49,50,-1,-10.77,spot,10042
21557,42,83,2025-04-18 00:00:00,46,47,-1,-7.19,spot,10042
21558,42,54,2025-04-18 00:00:00,19,20,-1,-3.05,partial,10042
21559,42,100,2025-04-18 00:00:00,23,23,0,0.0,partial,10042
21560,42,76,2025-04-18 00:00:00,23,24,-1,-2.47,partial,10042
21561,42,43,2025-04-18 00:00:00,15,15,0,0.0,partial,10042
21562,42,149,2025-04-18 00:00:00,25,24,1,5.33,spot,10042
21563,42,36,2025-04-18 00:00:00,33,35,-2,-7.5,partial,10042
21564,42,29,2025-04-18 00:00:00,36,37,-1,-17.28,spot,10042
21565,42,17,2025-04-18 00:00:00,33,32,1,2.32,spot,10042
21566,42,113,2025-04-18 00:00:00,41,41,0,0.0,full,10042
21567,42,42,2025-04-18 00:00:00,9,8,1,15.59,spot,10042
21568,42,90,2025-04-18 00:00:00,42,43,-1,-11.58,partial,10042
21569,42,189,2025-04-18 00:00:00,40,41,-1,-2.21,partial,10042
21570,42,48,2025-04-18 00:00:00,24,25,-1,-10.9,spot,10042
21571,42,180,2025-04-25 00:00:00,22,23,-1,-8.14,spot,10042
21572,42,129,2025-04-25 00:00:00,24,25,-1,-5.47,partial,10042
21573,42,71,2025-04-25 00:00:00,24,25,-1,-7.16,spot,10042
21574,42,188,2025-04-25 00:00:00,45,46,-1,-17.07,spot,10042
21575,42,162,2025-04-25 00:00:00,11,12,-1,-5.72,partial,10042
21576,42,67,2025-04-25 00:00:00,37,37,0,0.0,partial,10042
21577,42,77,2025-04-25 00:00:00,17,18,-1,-4.97,partial,10042
21578,42,43,2025-04-25 00:00:00,26,27,-1,-1.83,partial,10042
21579,42,147,2025-04-25 00:00:00,44,45,-1,-3.13,partial,10042
21580,42,4,2025-04-25 00:00:00,28,28,0,0.0,partial,10042
21581,42,64,2025-04-25 00:00:00,22,23,-1,-3.42,spot,10042
21582,42,197,2025-04-25 00:00:00,56,56,0,0.0,partial,10042
21583,42,57,2025-04-25 00:00:00,16,16,0,0.0,spot,10042
21584,42,61,2025-04-25 00:00:00,25,25,0,0.0,partial,10042
21585,42,76,2025-04-25 00:00:00,21,21,0,0.0,spot,10042
21586,42,88,2025-04-25 00:00:00,57,57,0,0.0,spot,10042
21587,42,28,2025-04-25 00:00:00,49,50,-1,-2.95,partial,10042
21588,42,12,2025-04-25 00:00:00,12,12,0,0.0,spot,10042
21589,42,55,2025-04-25 00:00:00,42,43,-1,-15.94,partial,10042
21590,42,19,2025-04-25 00:00:00,37,37,0,0.0,full,10042
21591,42,154,2025-04-25 00:00:00,50,51,-1,-2.05,spot,10042
21592,42,90,2025-04-25 00:00:00,20,20,0,0.0,spot,10042
21593,42,47,2025-04-25 00:00:00,46,46,0,0.0,spot,10042
21594,42,171,2025-04-25 00:00:00,51,54,-3,-35.25,spot,10042
21595,42,177,2025-04-25 00:00:00,49,50,-1,-1.01,spot,10042
21596,42,50,2025-04-25 00:00:00,48,49,-1,-15.5,spot,10042
21597,42,196,2025-04-25 00:00:00,44,44,0,0.0,partial,10042
21598,42,194,2025-04-25 00:00:00,38,38,0,0.0,spot,10042
21599,42,46,2025-04-25 00:00:00,25,26,-1,-2.53,full,10042
21600,42,110,2025-04-25 00:00:00,44,43,1,8.58,spot,10042
21601,43,57,2024-11-01 00:00:00,15,16,-1,-16.16,spot,10043
21602,43,73,2024-11-01 00:00:00,50,54,-4,-54.28,full,10043
21603,43,116,2024-11-01 00:00:00,20,21,-1,-2.97,spot,10043
21604,43,100,2024-11-01 00:00:00,19,20,-1,-0.72,partial,10043
21605,43,153,2024-11-01 00:00:00,27,30,-3,-6.21,partial,10043
21606,43,91,2024-11-01 00:00:00,11,12,-1,-7.75,partial,10043
21607,43,144,2024-11-01 00:00:00,39,45,-6,-24.96,spot,10043
21608,43,40,2024-11-01 00:00:00,15,16,-1,-1.51,partial,10043
21609,43,27,2024-11-01 00:00:00,49,53,-4,-14.0,spot,10043
21610,43,103,2024-11-01 00:00:00,51,53,-2,-31.8,spot,10043
21611,43,158,2024-11-01 00:00:00,56,58,-2,-11.62,spot,10043
21612,43,132,2024-11-01 00:00:00,26,27,-1,-8.29,partial,10043
21613,43,42,2024-11-01 00:00:00,24,25,-1,-15.59,partial,10043
21614,43,198,2024-11-01 00:00:00,26,28,-2,-22.6,partial,10043
21615,43,126,2024-11-01 00:00:00,49,50,-1,-15.75,partial,10043
21616,43,200,2024-11-01 00:00:00,15,17,-2,-32.9,full,10043
21617,43,167,2024-11-01 00:00:00,30,31,-1,-2.7,spot,10043
21618,43,64,2024-11-01 00:00:00,36,40,-4,-13.68,spot,10043
21619,43,147,2024-11-01 00:00:00,12,15,-3,-9.39,spot,10043
21620,43,111,2024-11-01 00:00:00,55,58,-3,-8.4,spot,10043
21621,43,8,2024-11-01 00:00:00,44,44,0,0.0,spot,10043
21622,43,183,2024-11-01 00:00:00,57,58,-1,-10.83,spot,10043
21623,43,1,2024-11-01 00:00:00,38,45,-7,-85.26,spot,10043
21624,43,79,2024-11-01 00:00:00,16,17,-1,-5.3,spot,10043
21625,43,90,2024-11-01 00:00:00,42,44,-2,-23.16,spot,10043
21626,43,34,2024-11-01 00:00:00,43,49,-6,-100.08,partial,10043
21627,43,197,2024-11-01 00:00:00,19,21,-2,-28.04,spot,10043
21628,43,178,2024-11-01 00:00:00,52,54,-2,-33.14,partial,10043
21629,43,159,2024-11-01 00:00:00,8,8,0,0.0,partial,10043
21630,43,17,2024-11-01 00:00:00,55,57,-2,-4.64,spot,10043
21631,43,174,2024-11-15 00:00:00,27,29,-2,-19.28,spot,10043
21632,43,9,2024-11-15 00:00:00,43,48,-5,-20.15,partial,10043
21633,43,189,2024-11-15 00:00:00,46,50,-4,-8.84,partial,10043
21634,43,14,2024-11-15 00:00:00,33,34,-1,-9.14,partial,10043
21635,43,13,2024-11-15 00:00:00,23,27,-4,-50.56,spot,10043
21636,43,37,2024-11-15 00:00:00,12,12,0,0.0,partial,10043
21637,43,147,2024-11-15 00:00:00,15,18,-3,-9.39,partial,10043
21638,43,64,2024-11-15 00:00:00,39,49,-10,-34.2,spot,10043
21639,43,159,2024-11-15 00:00:00,42,45,-3,-6.9,spot,10043
21640,43,24,2024-11-15 00:00:00,35,37,-2,-8.18,partial,10043
21641,43,182,2024-11-15 00:00:00,46,58,-12,-158.64,partial,10043
21642,43,92,2024-11-15 00:00:00,22,26,-4,-39.48,partial,10043
21643,43,155,2024-11-15 00:00:00,40,43,-3,-51.63,full,10043
21644,43,6,2024-11-15 00:00:00,8,9,-1,-5.49,full,10043
21645,43,78,2024-11-15 00:00:00,23,23,0,0.0,partial,10043
21646,43,139,2024-11-15 00:00:00,50,54,-4,-46.64,partial,10043
21647,43,162,2024-11-15 00:00:00,22,23,-1,-5.72,spot,10043
21648,43,67,2024-11-15 00:00:00,21,26,-5,-66.65,partial,10043
21649,43,22,2024-11-15 00:00:00,19,20,-1,-3.22,partial,10043
21650,43,170,2024-11-15 00:00:00,52,54,-2,-20.64,partial,10043
21651,43,5,2024-11-15 00:00:00,20,22,-2,-10.94,spot,10043
21652,43,71,2024-11-15 00:00:00,56,58,-2,-14.32,full,10043
21653,43,143,2024-11-15 00:00:00,45,46,-1,-15.32,spot,10043
21654,43,194,2024-11-15 00:00:00,34,38,-4,-15.28,full,10043
21655,43,19,2024-11-15 00:00:00,21,21,0,0.0,spot,10043
21656,43,87,2024-11-15 00:00:00,38,45,-7,-73.71,partial,10043
21657,43,50,2024-11-15 00:00:00,36,40,-4,-62.0,full,10043
21658,43,175,2024-11-15 00:00:00,50,52,-2,-25.44,spot,10043
21659,43,180,2024-11-15 00:00:00,28,33,-5,-40.7,spot,10043
21660,43,184,2024-11-15 00:00:00,31,33,-2,-24.2,partial,10043
21661,43,154,2024-11-29 00:00:00,51,51,0,0.0,partial,10043
21662,43,95,2024-11-29 00:00:00,13,14,-1,-11.64,full,10043
21663,43,2,2024-11-29 00:00:00,28,29,-1,-6.87,full,10043
21664,43,79,2024-11-29 00:00:00,12,13,-1,-5.3,partial,10043
21665,43,19,2024-11-29 00:00:00,42,45,-3,-32.31,partial,10043
21666,43,47,2024-11-29 00:00:00,40,41,-1,-3.54,partial,10043
21667,43,58,2024-11-29 00:00:00,55,56,-1,-4.34,partial,10043
21668,43,85,2024-11-29 00:00:00,36,38,-2,-11.7,full,10043
21669,43,200,2024-11-29 00:00:00,33,35,-2,-32.9,partial,10043
21670,43,114,2024-11-29 00:00:00,33,35,-2,-7.7,spot,10043
21671,43,163,2024-11-29 00:00:00,52,56,-4,-62.12,spot,10043
