store_id,date,local_crime_index,local_unemployment_rate,weather_summary,is_holiday
41,2024-12-01,40,6.71,storm,False
41,2024-12-02,32,6.73,rain,False
41,2024-12-03,37,6.79,storm,False
41,2024-12-04,50,6.66,clear,False
41,2024-12-05,30,6.68,cloudy,False
41,2024-12-06,54,6.18,cloudy,False
41,2024-12-07,39,6.9,snow,False
41,2024-12-08,39,6.81,clear,False
41,2024-12-09,31,6.43,cloudy,False
41,2024-12-10,44,6.81,storm,False
41,2024-12-11,42,6.92,clear,False
41,2024-12-12,39,6.89,rain,False
41,2024-12-13,58,6.56,clear,False
41,2024-12-14,64,6.85,clear,False
41,2024-12-15,36,6.66,clear,False
41,2024-12-16,54,6.3,cloudy,False
41,2024-12-17,37,6.7,clear,False
41,2024-12-18,46,6.51,rain,False
41,2024-12-19,43,7.19,cloudy,False
41,2024-12-20,41,7.24,clear,False
41,2024-12-21,58,6.61,snow,False
41,2024-12-22,58,6.54,clear,False
41,2024-12-23,46,7.22,rain,False
41,2024-12-24,61,7.16,storm,False
41,2024-12-25,40,6.8,clear,True
41,2024-12-26,45,7.12,rain,False
41,2024-12-27,39,7.04,clear,False
41,2024-12-28,40,6.66,storm,False
41,2024-12-29,45,6.21,rain,False
41,2024-12-30,46,6.8,clear,False
41,2024-12-31,35,6.35,clear,True
41,2025-01-01,29,6.67,clear,True
41,2025-01-02,49,6.58,storm,False
41,2025-01-03,45,6.78,storm,False
41,2025-01-04,60,6.21,snow,False
41,2025-01-05,40,6.7,cloudy,False
41,2025-01-06,42,6.82,clear,False
41,2025-01-07,49,5.95,clear,False
41,2025-01-08,33,6.53,clear,False
41,2025-01-09,38,6.52,rain,False
41,2025-01-10,42,6.81,clear,False
41,2025-01-11,45,6.85,clear,False
41,2025-01-12,44,6.33,clear,False
41,2025-01-13,41,7.12,clear,False
41,2025-01-14,55,6.65,clear,False
41,2025-01-15,46,6.39,cloudy,False
41,2025-01-16,53,6.87,clear,False
41,2025-01-17,47,6.54,clear,False
41,2025-01-18,59,6.63,snow,False
41,2025-01-19,41,6.93,clear,False
41,2025-01-20,55,6.59,clear,False
41,2025-01-21,62,6.33,snow,False
41,2025-01-22,62,6.25,storm,False
41,2025-01-23,57,6.46,clear,False
41,2025-01-24,41,6.54,rain,False
41,2025-01-25,47,6.6,clear,False
41,2025-01-26,52,6.44,rain,False
41,2025-01-27,35,6.87,snow,False
41,2025-01-28,39,6.94,clear,False
41,2025-01-29,24,6.43,storm,False
41,2025-01-30,33,6.47,clear,False
41,2025-01-31,43,6.55,cloudy,False
41,2025-02-01,51,6.4,clear,False
41,2025-02-02,52,6.8,clear,False
41,2025-02-03,32,7.32,clear,False
41,2025-02-04,30,6.7,clear,False
41,2025-02-05,36,7.4,snow,False
41,2025-02-06,44,6.61,rain,False
41,2025-02-07,31,6.72,snow,False
41,2025-02-08,44,6.38,clear,False
41,2025-02-09,43,6.43,clear,False
41,2025-02-10,46,7.03,cloudy,False
41,2025-02-11,37,6.21,cloudy,False
41,2025-02-12,44,7.07,clear,False
41,2025-02-13,59,6.88,storm,False
41,2025-02-14,53,6.58,snow,False
41,2025-02-15,54,7.13,clear,False
41,2025-02-16,43,7.13,clear,False
41,2025-02-17,39,6.66,clear,False
41,2025-02-18,35,6.76,rain,False
41,2025-02-19,50,6.47,cloudy,False
41,2025-02-20,57,7.19,rain,False
41,2025-02-21,45,6.85,clear,False
41,2025-02-22,42,6.68,clear,False
41,2025-02-23,43,6.97,snow,False
41,2025-02-24,59,6.45,rain,False
41,2025-02-25,48,6.93,clear,False
41,2025-02-26,50,6.36,clear,False
41,2025-02-27,55,6.54,clear,False
41,2025-02-28,46,6.55,clear,False
41,2025-03-01,52,6.09,clear,False
41,2025-03-02,43,6.62,snow,False
41,2025-03-03,43,6.57,clear,False
41,2025-03-04,35,6.91,cloudy,False
41,2025-03-05,47,6.59,storm,False
41,2025-03-06,63,7.04,cloudy,False
41,2025-03-07,36,7.01,clear,False
41,2025-03-08,47,6.44,storm,False
41,2025-03-09,50,6.12,snow,False
41,2025-03-10,41,6.7,rain,False
41,2025-03-11,51,6.66,clear,False
41,2025-03-12,49,6.81,cloudy,False
41,2025-03-13,44,6.85,rain,False
41,2025-03-14,61,6.32,clear,False
41,2025-03-15,57,6.53,clear,False
41,2025-03-16,40,6.71,clear,False
41,2025-03-17,57,6.73,cloudy,False
41,2025-03-18,33,7.02,clear,False
41,2025-03-19,55,6.0,rain,False
41,2025-03-20,36,6.31,storm,False
41,2025-03-21,48,6.61,cloudy,False
41,2025-03-22,34,6.62,rain,False
41,2025-03-23,39,7.17,snow,False
41,2025-03-24,44,6.79,clear,False
41,2025-03-25,36,6.84,clear,False
41,2025-03-26,50,6.34,cloudy,False
41,2025-03-27,57,6.41,rain,False
41,2025-03-28,52,6.85,snow,False
41,2025-03-29,50,6.92,cloudy,False
41,2025-03-30,38,6.51,clear,False
41,2025-03-31,34,6.72,storm,False
41,2025-04-01,54,7.29,snow,False
41,2025-04-02,61,6.28,storm,False
41,2025-04-03,45,6.44,clear,False
41,2025-04-04,38,6.26,clear,False
41,2025-04-05,47,6.65,cloudy,False
41,2025-04-06,45,6.68,clear,False
41,2025-04-07,38,6.83,clear,False
41,2025-04-08,47,6.88,rain,False
41,2025-04-09,60,7.01,clear,False
41,2025-04-10,38,7.09,rain,False
41,2025-04-11,39,6.88,clear,False
41,2025-04-12,38,6.33,cloudy,False
41,2025-04-13,51,6.56,snow,False
41,2025-04-14,43,7.03,cloudy,False
41,2025-04-15,47,6.93,clear,False
41,2025-04-16,35,6.03,clear,False
41,2025-04-17,31,6.02,snow,False
41,2025-04-18,39,6.68,clear,False
41,2025-04-19,36,6.59,clear,False
41,2025-04-20,49,6.42,clear,False
41,2025-04-21,38,6.33,clear,False
41,2025-04-22,39,7.22,clear,False
41,2025-04-23,48,6.97,rain,False
41,2025-04-24,42,6.69,cloudy,False
41,2025-04-25,41,6.51,cloudy,False
41,2025-04-26,32,6.65,cloudy,False
41,2025-04-27,37,7.0,cloudy,False
41,2025-04-28,41,6.28,clear,False
41,2025-04-29,31,6.62,clear,False
41,2025-04-30,39,6.57,cloudy,False
41,2025-05-01,41,6.23,rain,False
42,2024-11-01,41,2.53,clear,False
42,2024-11-02,28,3.88,clear,False
42,2024-11-03,52,4.04,clear,False
42,2024-11-04,36,3.16,cloudy,False
42,2024-11-05,51,2.78,clear,False
42,2024-11-06,44,3.49,clear,False
42,2024-11-07,60,3.37,clear,False
42,2024-11-08,47,3.62,clear,False
42,2024-11-09,50,3.35,cloudy,False
42,2024-11-10,47,3.14,rain,False
42,2024-11-11,30,3.67,cloudy,False
42,2024-11-12,34,3.51,clear,False
42,2024-11-13,35,3.91,clear,False
42,2024-11-14,54,2.88,clear,False
42,2024-11-15,51,3.69,clear,False
42,2024-11-16,39,3.12,snow,False
42,2024-11-17,40,2.76,clear,False
42,2024-11-18,50,3.41,cloudy,False
42,2024-11-19,53,3.43,storm,False
42,2024-11-20,53,3.1,clear,False
42,2024-11-21,58,3.2,storm,False
42,2024-11-22,68,3.07,rain,False
42,2024-11-23,36,3.35,clear,False
42,2024-11-24,42,3.56,snow,False
42,2024-11-25,60,2.91,snow,False
42,2024-11-26,51,3.34,cloudy,False
42,2024-11-27,54,3.07,storm,False
42,2024-11-28,38,2.72,clear,True
42,2024-11-29,47,3.59,cloudy,False
42,2024-11-30,48,3.05,rain,False
42,2024-12-01,41,3.32,cloudy,False
42,2024-12-02,48,3.65,clear,False
42,2024-12-03,41,3.68,clear,False
42,2024-12-04,37,3.18,cloudy,False
42,2024-12-05,48,3.33,cloudy,False
42,2024-12-06,44,2.98,clear,False
42,2024-12-07,59,3.3,cloudy,False
42,2024-12-08,40,3.09,snow,False
42,2024-12-09,46,3.32,clear,False
42,2024-12-10,40,3.1,snow,False
42,2024-12-11,53,4.0,clear,False
42,2024-12-12,39,3.85,rain,False
42,2024-12-13,55,3.87,clear,False
42,2024-12-14,55,3.43,clear,False
42,2024-12-15,46,3.02,cloudy,False
42,2024-12-16,38,3.7,rain,False
42,2024-12-17,28,3.3,clear,False
42,2024-12-18,33,3.41,snow,False
42,2024-12-19,39,3.35,cloudy,False
42,2024-12-20,55,2.59,snow,False
42,2024-12-21,43,3.44,clear,False
42,2024-12-22,48,3.03,snow,False
42,2024-12-23,41,3.19,cloudy,False
42,2024-12-24,40,2.99,storm,False
42,2024-12-25,41,2.68,cloudy,True
42,2024-12-26,43,3.9,cloudy,False
42,2024-12-27,48,3.61,rain,False
42,2024-12-28,54,3.22,rain,False
42,2024-12-29,37,3.36,clear,False
42,2024-12-30,37,3.08,cloudy,False
42,2024-12-31,52,3.24,storm,True
42,2025-01-01,28,2.99,clear,True
42,2025-01-02,35,3.17,storm,False
42,2025-01-03,65,3.55,clear,False
42,2025-01-04,54,3.34,cloudy,False
42,2025-01-05,49,3.26,clear,False
42,2025-01-06,54,3.14,snow,False
42,2025-01-07,44,3.38,cloudy,False
42,2025-01-08,44,2.73,clear,False
42,2025-01-09,35,3.8,cloudy,False
42,2025-01-10,45,3.1,clear,False
42,2025-01-11,32,2.74,cloudy,False
42,2025-01-12,38,3.85,rain,False
42,2025-01-13,39,3.38,clear,False
42,2025-01-14,41,3.57,rain,False
42,2025-01-15,35,2.89,clear,False
42,2025-01-16,43,3.15,snow,False
42,2025-01-17,39,3.85,cloudy,False
42,2025-01-18,44,2.83,cloudy,False
42,2025-01-19,35,3.42,clear,False
42,2025-01-20,53,3.55,cloudy,False
42,2025-01-21,56,3.59,clear,False
42,2025-01-22,60,3.63,snow,False
42,2025-01-23,38,3.91,cloudy,False
42,2025-01-24,40,3.88,snow,False
42,2025-01-25,51,3.71,clear,False
42,2025-01-26,48,3.54,rain,False
42,2025-01-27,45,3.35,snow,False
42,2025-01-28,47,3.1,clear,False
42,2025-01-29,56,2.9,cloudy,False
42,2025-01-30,53,3.33,cloudy,False
42,2025-01-31,41,3.72,clear,False
42,2025-02-01,37,3.64,rain,False
42,2025-02-02,51,2.85,clear,False
42,2025-02-03,44,3.07,cloudy,False
42,2025-02-04,53,3.11,clear,False
42,2025-02-05,41,3.17,clear,False
42,2025-02-06,44,3.46,cloudy,False
42,2025-02-07,24,3.21,rain,False
42,2025-02-08,28,3.46,clear,False
42,2025-02-09,39,3.44,rain,False
42,2025-02-10,46,3.49,cloudy,False
42,2025-02-11,50,3.76,storm,False
42,2025-02-12,43,3.83,cloudy,False
42,2025-02-13,54,3.68,clear,False
42,2025-02-14,44,3.08,storm,False
42,2025-02-15,54,3.13,rain,False
42,2025-02-16,47,3.47,snow,False
42,2025-02-17,53,3.75,clear,False
42,2025-02-18,46,3.29,rain,False
42,2025-02-19,52,3.2,cloudy,False
42,2025-02-20,42,3.43,clear,False
42,2025-02-21,37,3.31,rain,False
42,2025-02-22,39,3.03,cloudy,False
42,2025-02-23,62,3.39,cloudy,False
42,2025-02-24,40,3.14,clear,False
42,2025-02-25,40,3.37,snow,False
42,2025-02-26,40,3.46,clear,False
42,2025-02-27,42,3.29,clear,False
42,2025-02-28,45,3.47,cloudy,False
42,2025-03-01,51,3.28,clear,False
42,2025-03-02,62,3.29,cloudy,False
42,2025-03-03,44,3.01,rain,False
42,2025-03-04,41,3.12,clear,False
42,2025-03-05,38,3.24,clear,False
42,2025-03-06,40,3.39,cloudy,False
42,2025-03-07,45,3.89,rain,False
42,2025-03-08,57,3.55,rain,False
42,2025-03-09,47,2.8,cloudy,False
42,2025-03-10,50,3.64,cloudy,False
42,2025-03-11,44,3.17,clear,False
42,2025-03-12,41,3.27,cloudy,False
42,2025-03-13,39,3.31,rain,False
42,2025-03-14,32,3.74,cloudy,False
42,2025-03-15,45,3.29,clear,False
42,2025-03-16,51,2.22,clear,False
42,2025-03-17,50,3.61,cloudy,False
42,2025-03-18,45,3.07,cloudy,False
42,2025-03-19,33,3.48,clear,False
42,2025-03-20,59,3.09,clear,False
42,2025-03-21,43,3.48,clear,False
42,2025-03-22,56,2.95,clear,False
42,2025-03-23,42,3.5,cloudy,False
42,2025-03-24,44,3.48,snow,False
42,2025-03-25,38,3.43,clear,False
42,2025-03-26,35,3.35,clear,False
42,2025-03-27,44,2.96,rain,False
42,2025-03-28,40,3.67,snow,False
42,2025-03-29,59,3.58,clear,False
42,2025-03-30,35,2.99,rain,False
42,2025-03-31,37,3.04,snow,False
42,2025-04-01,47,2.9,clear,False
42,2025-04-02,36,2.79,cloudy,False
42,2025-04-03,69,3.08,clear,False
42,2025-04-04,33,2.84,rain,False
42,2025-04-05,39,2.9,clear,False
42,2025-04-06,42,3.68,clear,False
42,2025-04-07,55,3.19,cloudy,False
42,2025-04-08,49,3.43,cloudy,False
42,2025-04-09,55,3.71,rain,False
42,2025-04-10,52,2.67,clear,False
42,2025-04-11,40,4.26,rain,False
42,2025-04-12,43,3.29,rain,False
42,2025-04-13,49,3.64,clear,False
42,2025-04-14,36,3.03,cloudy,False
42,2025-04-15,47,3.27,snow,False
42,2025-04-16,55,3.45,snow,False
42,2025-04-17,41,3.05,snow,False
42,2025-04-18,44,2.99,rain,False
42,2025-04-19,56,3.33,cloudy,False
42,2025-04-20,52,3.06,snow,False
42,2025-04-21,30,3.59,rain,False
42,2025-04-22,55,3.23,snow,False
42,2025-04-23,35,3.5,rain,False
42,2025-04-24,22,2.68,cloudy,False
42,2025-04-25,44,3.45,rain,False
42,2025-04-26,27,3.34,cloudy,False
42,2025-04-27,37,3.21,cloudy,False
42,2025-04-28,32,2.94,clear,False
42,2025-04-29,32,3.09,snow,False
42,2025-04-30,37,3.0,snow,False
42,2025-05-01,47,2.82,clear,False
43,2024-11-01,38,5.49,rain,False
43,2024-11-02,21,5.54,clear,False
43,2024-11-03,32,6.11,clear,False
43,2024-11-04,38,5.87,cloudy,False
43,2024-11-05,30,5.17,snow,False
43,2024-11-06,37,6.04,clear,False
43,2024-11-07,35,6.19,cloudy,False
43,2024-11-08,33,6.04,clear,False
43,2024-11-09,34,5.61,cloudy,False
43,2024-11-10,30,5.53,cloudy,False
43,2024-11-11,38,6.04,cloudy,False
43,2024-11-12,45,6.74,clear,False
43,2024-11-13,45,5.73,rain,False
43,2024-11-14,32,6.08,clear,False
43,2024-11-15,34,5.9,clear,False
43,2024-11-16,25,5.86,storm,False
43,2024-11-17,40,6.06,cloudy,False
43,2024-11-18,32,5.75,clear,False
43,2024-11-19,32,5.72,rain,False
43,2024-11-20,39,5.94,snow,False
43,2024-11-21,31,5.98,cloudy,False
43,2024-11-22,27,6.07,cloudy,False
43,2024-11-23,40,6.11,rain,False
43,2024-11-24,33,6.59,snow,False
43,2024-11-25,25,6.24,clear,False
43,2024-11-26,20,6.06,clear,False
43,2024-11-27,34,5.56,rain,False
43,2024-11-28,35,5.27,rain,True
43,2024-11-29,43,6.17,clear,False
43,2024-11-30,37,6.53,clear,False
43,2024-12-01,32,5.11,rain,False
43,2024-12-02,27,5.83,clear,False
43,2024-12-03,31,6.51,snow,False
43,2024-12-04,31,6.07,cloudy,False
43,2024-12-05,15,5.98,rain,False
43,2024-12-06,24,5.78,cloudy,False
43,2024-12-07,37,6.97,clear,False
43,2024-12-08,27,5.95,cloudy,False
43,2024-12-09,40,5.92,rain,False
43,2024-12-10,41,5.91,clear,False
43,2024-12-11,32,5.83,clear,False
43,2024-12-12,45,5.1,clear,False
43,2024-12-13,41,5.43,storm,False
43,2024-12-14,25,5.84,cloudy,False
43,2024-12-15,29,5.92,clear,False
43,2024-12-16,40,5.3,storm,False
43,2024-12-17,39,5.63,cloudy,False
43,2024-12-18,37,6.12,clear,False
43,2024-12-19,25,5.87,clear,False
43,2024-12-20,34,6.24,clear,False
43,2024-12-21,18,5.63,clear,False
43,2024-12-22,53,6.16,clear,False
43,2024-12-23,28,5.77,cloudy,False
43,2024-12-24,46,5.55,rain,False
43,2024-12-25,32,6.27,clear,True
43,2024-12-26,34,5.36,clear,False
43,2024-12-27,46,5.92,clear,False
43,2024-12-28,21,6.09,clear,False
43,2024-12-29,38,5.6,clear,False
43,2024-12-30,36,5.93,cloudy,False
43,2024-12-31,41,6.1,clear,True
43,2025-01-01,35,5.6,clear,True
43,2025-01-02,29,5.32,clear,False
43,2025-01-03,26,5.81,storm,False
43,2025-01-04,35,5.63,clear,False
43,2025-01-05,41,5.78,clear,False
43,2025-01-06,33,5.48,clear,False
43,2025-01-07,37,6.23,rain,False
43,2025-01-08,39,5.91,cloudy,False
43,2025-01-09,45,5.81,storm,False
43,2025-01-10,30,5.73,rain,False
43,2025-01-11,41,5.45,rain,False
43,2025-01-12,39,5.91,cloudy,False
43,2025-01-13,37,5.76,clear,False
43,2025-01-14,42,5.64,clear,False
43,2025-01-15,33,6.02,clear,False
43,2025-01-16,32,6.15,rain,False
43,2025-01-17,40,6.21,rain,False
43,2025-01-18,34,5.62,clear,False
43,2025-01-19,40,5.89,clear,False
43,2025-01-20,22,5.3,clear,False
43,2025-01-21,42,6.04,cloudy,False
43,2025-01-22,42,5.76,rain,False
43,2025-01-23,31,5.99,rain,False
43,2025-01-24,32,6.02,cloudy,False
43,2025-01-25,37,5.52,cloudy,False
43,2025-01-26,35,6.05,cloudy,False
43,2025-01-27,39,5.52,clear,False
43,2025-01-28,29,5.95,rain,False
43,2025-01-29,31,5.54,clear,False
43,2025-01-30,36,5.69,clear,False
43,2025-01-31,24,5.93,clear,False
43,2025-02-01,57,5.69,snow,False
43,2025-02-02,33,5.62,rain,False
43,2025-02-03,36,6.24,snow,False
43,2025-02-04,29,5.52,snow,False
43,2025-02-05,36,6.07,clear,False
43,2025-02-06,39,5.85,cloudy,False
43,2025-02-07,36,5.53,clear,False
43,2025-02-08,43,5.68,cloudy,False
43,2025-02-09,41,5.46,clear,False
43,2025-02-10,31,6.32,snow,False
43,2025-02-11,42,5.78,clear,False
43,2025-02-12,39,5.88,clear,False
43,2025-02-13,36,5.0,clear,False
43,2025-02-14,41,5.22,rain,False
43,2025-02-15,22,5.23,snow,False
43,2025-02-16,26,6.07,cloudy,False
43,2025-02-17,20,5.71,rain,False
43,2025-02-18,30,6.12,rain,False
43,2025-02-19,44,6.12,rain,False
43,2025-02-20,37,5.79,cloudy,False
43,2025-02-21,26,5.97,clear,False
43,2025-02-22,36,5.9,rain,False
43,2025-02-23,35,5.81,clear,False
43,2025-02-24,25,5.84,clear,False
43,2025-02-25,35,5.95,clear,False
43,2025-02-26,31,5.97,cloudy,False
43,2025-02-27,35,5.74,cloudy,False
43,2025-02-28,31,5.66,clear,False
43,2025-03-01,46,5.95,snow,False
43,2025-03-02,42,5.81,cloudy,False
43,2025-03-03,16,5.5,cloudy,False
43,2025-03-04,34,5.82,clear,False
43,2025-03-05,26,5.82,clear,False
43,2025-03-06,29,6.08,storm,False
43,2025-03-07,31,5.49,clear,False
43,2025-03-08,45,6.07,clear,False
43,2025-03-09,27,5.72,rain,False
43,2025-03-10,21,5.87,clear,False
43,2025-03-11,59,5.93,cloudy,False
43,2025-03-12,41,5.87,snow,False
43,2025-03-13,36,5.82,storm,False
43,2025-03-14,40,5.67,rain,False
43,2025-03-15,31,6.44,rain,False
43,2025-03-16,22,5.0,rain,False
43,2025-03-17,35,6.08,clear,False
43,2025-03-18,34,5.81,clear,False
43,2025-03-19,32,5.32,clear,False
43,2025-03-20,32,5.73,clear,False
43,2025-03-21,27,6.29,clear,False
43,2025-03-22,31,5.81,cloudy,False
43,2025-03-23,42,5.96,rain,False
43,2025-03-24,38,5.44,clear,False
43,2025-03-25,30,6.29,clear,False
43,2025-03-26,47,5.26,cloudy,False
43,2025-03-27,25,5.9,cloudy,False
43,2025-03-28,46,5.63,clear,False
43,2025-03-29,40,6.52,cloudy,False
43,2025-03-30,40,5.72,cloudy,False
43,2025-03-31,35,5.81,clear,False
43,2025-04-01,35,5.58,snow,False
43,2025-04-02,45,5.85,cloudy,False
43,2025-04-03,36,5.83,rain,False
43,2025-04-04,14,6.56,clear,False
43,2025-04-05,36,5.35,cloudy,False
43,2025-04-06,23,5.77,cloudy,False
43,2025-04-07,19,5.84,rain,False
43,2025-04-08,31,5.95,rain,False
43,2025-04-09,46,6.08,clear,False
43,2025-04-10,26,5.39,clear,False
43,2025-04-11,33,5.58,cloudy,False
43,2025-04-12,43,5.56,clear,False
43,2025-04-13,26,5.7,cloudy,False
43,2025-04-14,40,5.75,clear,False
43,2025-04-15,52,5.48,snow,False
43,2025-04-16,37,5.96,clear,False
43,2025-04-17,46,5.92,cloudy,False
43,2025-04-18,38,5.98,cloudy,False
43,2025-04-19,45,5.91,clear,False
43,2025-04-20,29,5.28,snow,False
43,2025-04-21,31,6.16,storm,False
43,2025-04-22,48,6.31,clear,False
43,2025-04-23,42,5.84,cloudy,False
43,2025-04-24,41,5.84,cloudy,False
43,2025-04-25,36,5.68,cloudy,False
43,2025-04-26,24,5.85,snow,False
43,2025-04-27,51,5.61,clear,False
43,2025-04-28,30,5.77,snow,False
43,2025-04-29,21,5.49,clear,False
43,2025-04-30,53,6.41,rain,False
43,2025-05-01,46,5.7,cloudy,False
44,2024-11-01,59,3.44,clear,False
44,2024-11-02,92,3.33,clear,False
44,2024-11-03,84,3.24,cloudy,False
44,2024-11-04,77,3.53,snow,False
44,2024-11-05,79,3.53,cloudy,False
44,2024-11-06,71,3.86,cloudy,False
44,2024-11-07,67,3.53,storm,False
44,2024-11-08,55,3.57,clear,False
44,2024-11-09,68,3.3,cloudy,False
44,2024-11-10,75,3.19,rain,False
44,2024-11-11,62,3.59,clear,False
44,2024-11-12,72,3.94,clear,False
44,2024-11-13,78,3.78,rain,False
44,2024-11-14,75,3.27,storm,False
44,2024-11-15,61,3.32,snow,False
44,2024-11-16,92,3.4,cloudy,False
44,2024-11-17,75,4.02,cloudy,False
44,2024-11-18,77,3.51,cloudy,False
44,2024-11-19,78,3.31,snow,False
44,2024-11-20,72,3.45,clear,False
44,2024-11-21,85,3.52,rain,False
44,2024-11-22,74,3.49,clear,False
44,2024-11-23,64,3.24,clear,False
44,2024-11-24,81,3.34,clear,False
44,2024-11-25,81,3.35,snow,False
44,2024-11-26,77,3.46,storm,False
44,2024-11-27,57,3.29,clear,False
44,2024-11-28,68,2.83,rain,True
44,2024-11-29,73,3.52,cloudy,False
44,2024-11-30,73,3.56,clear,False
44,2024-12-01,88,3.45,snow,False
44,2024-12-02,72,3.72,snow,False
44,2024-12-03,66,3.45,clear,False
44,2024-12-04,62,3.36,cloudy,False
44,2024-12-05,73,3.57,rain,False
44,2024-12-06,56,3.66,clear,False
44,2024-12-07,72,3.47,snow,False
44,2024-12-08,83,3.48,cloudy,False
44,2024-12-09,89,3.63,clear,False
44,2024-12-10,83,2.99,snow,False
44,2024-12-11,71,3.24,rain,False
44,2024-12-12,83,3.01,snow,False
44,2024-12-13,88,3.51,snow,False
44,2024-12-14,63,3.67,clear,False
44,2024-12-15,68,3.42,clear,False
44,2024-12-16,74,3.39,rain,False
44,2024-12-17,77,3.7,cloudy,False
44,2024-12-18,72,3.81,clear,False
44,2024-12-19,92,3.09,cloudy,False
44,2024-12-20,66,3.33,cloudy,False
44,2024-12-21,70,3.32,clear,False
44,2024-12-22,77,3.29,clear,False
44,2024-12-23,83,3.35,rain,False
44,2024-12-24,64,3.16,cloudy,False
44,2024-12-25,83,3.12,clear,True
44,2024-12-26,84,3.83,snow,False
44,2024-12-27,73,3.59,rain,False
44,2024-12-28,78,3.08,clear,False
44,2024-12-29,97,3.51,cloudy,False
44,2024-12-30,65,3.68,rain,False
44,2024-12-31,82,3.52,clear,True
44,2025-01-01,60,3.67,rain,True
44,2025-01-02,78,2.98,clear,False
44,2025-01-03,67,3.44,snow,False
44,2025-01-04,75,3.59,clear,False
44,2025-01-05,64,3.16,cloudy,False
44,2025-01-06,82,3.73,rain,False
44,2025-01-07,83,3.3,clear,False
44,2025-01-08,73,3.35,cloudy,False
44,2025-01-09,80,3.6,clear,False
44,2025-01-10,78,3.66,clear,False
44,2025-01-11,77,3.37,storm,False
44,2025-01-12,74,3.48,clear,False
44,2025-01-13,71,3.77,clear,False
44,2025-01-14,67,3.64,clear,False
44,2025-01-15,75,2.95,clear,False
44,2025-01-16,71,3.23,cloudy,False
44,2025-01-17,73,3.9,clear,False
44,2025-01-18,82,3.35,snow,False
44,2025-01-19,84,3.75,clear,False
44,2025-01-20,75,3.8,cloudy,False
44,2025-01-21,82,3.19,clear,False
44,2025-01-22,72,3.81,cloudy,False
44,2025-01-23,88,4.27,clear,False
44,2025-01-24,76,3.33,cloudy,False
44,2025-01-25,85,3.32,cloudy,False
44,2025-01-26,76,3.44,snow,False
44,2025-01-27,78,3.52,clear,False
44,2025-01-28,83,3.34,cloudy,False
44,2025-01-29,77,3.41,clear,False
44,2025-01-30,74,3.43,rain,False
44,2025-01-31,82,2.92,cloudy,False
44,2025-02-01,78,3.08,rain,False
44,2025-02-02,96,3.43,cloudy,False
44,2025-02-03,82,3.54,cloudy,False
44,2025-02-04,63,3.82,cloudy,False
44,2025-02-05,75,3.41,storm,False
44,2025-02-06,85,2.86,rain,False
44,2025-02-07,76,3.11,storm,False
44,2025-02-08,75,3.46,clear,False
44,2025-02-09,83,3.67,snow,False
44,2025-02-10,71,3.38,clear,False
44,2025-02-11,83,3.37,clear,False
44,2025-02-12,67,3.55,clear,False
44,2025-02-13,65,3.38,cloudy,False
44,2025-02-14,79,3.89,rain,False
44,2025-02-15,76,3.18,cloudy,False
44,2025-02-16,94,3.02,rain,False
44,2025-02-17,70,3.3,clear,False
44,2025-02-18,72,3.81,snow,False
44,2025-02-19,82,3.66,clear,False
44,2025-02-20,84,3.5,clear,False
44,2025-02-21,72,3.48,rain,False
44,2025-02-22,79,2.88,clear,False
44,2025-02-23,73,3.16,cloudy,False
44,2025-02-24,74,3.47,clear,False
44,2025-02-25,88,3.5,rain,False
44,2025-02-26,82,3.57,rain,False
44,2025-02-27,62,3.81,storm,False
44,2025-02-28,84,3.44,storm,False
44,2025-03-01,71,3.81,clear,False
44,2025-03-02,65,3.07,clear,False
44,2025-03-03,90,3.36,rain,False
44,2025-03-04,75,3.39,cloudy,False
44,2025-03-05,73,4.49,clear,False
44,2025-03-06,66,3.75,cloudy,False
44,2025-03-07,84,3.15,rain,False
44,2025-03-08,80,3.6,rain,False
44,2025-03-09,75,3.65,cloudy,False
44,2025-03-10,91,3.4,cloudy,False
44,2025-03-11,81,3.39,rain,False
44,2025-03-12,75,3.03,clear,False
44,2025-03-13,70,3.48,cloudy,False
44,2025-03-14,82,3.47,clear,False
44,2025-03-15,64,3.45,storm,False
44,2025-03-16,76,3.58,clear,False
44,2025-03-17,71,3.6,clear,False
44,2025-03-18,83,3.89,clear,False
44,2025-03-19,72,2.82,snow,False
44,2025-03-20,84,3.32,clear,False
44,2025-03-21,73,3.3,clear,False
44,2025-03-22,66,3.16,rain,False
44,2025-03-23,76,4.06,snow,False
44,2025-03-24,78,3.62,cloudy,False
44,2025-03-25,70,3.51,clear,False
44,2025-03-26,88,3.33,rain,False
44,2025-03-27,77,3.5,rain,False
44,2025-03-28,87,3.77,rain,False
44,2025-03-29,68,3.86,clear,False
44,2025-03-30,77,3.56,clear,False
44,2025-03-31,80,3.9,clear,False
44,2025-04-01,79,3.72,rain,False
44,2025-04-02,67,3.52,clear,False
44,2025-04-03,83,4.21,snow,False
44,2025-04-04,53,3.18,cloudy,False
44,2025-04-05,74,4.21,clear,False
44,2025-04-06,76,3.61,rain,False
44,2025-04-07,74,3.32,cloudy,False
44,2025-04-08,72,3.72,cloudy,False
44,2025-04-09,78,3.93,cloudy,False
44,2025-04-10,69,3.59,clear,False
44,2025-04-11,69,3.42,storm,False
44,2025-04-12,58,3.6,snow,False
44,2025-04-13,73,3.75,clear,False
44,2025-04-14,76,3.53,snow,False
