shift_id,employee_id,store_id,shift_start_timestamp,shift_end_timestamp,shift_classification
30816,20479,43,2024-12-30 23:00:00,2024-12-31 05:00:00,overnight
30817,20484,43,2024-12-31 05:00:00,2024-12-31 11:00:00,morning
30818,20492,43,2024-12-31 11:00:00,2024-12-31 16:00:00,midday
30819,20492,43,2024-12-31 16:00:00,2024-12-31 23:00:00,evening
30820,20487,43,2024-12-31 23:00:00,2025-01-01 05:00:00,overnight
30821,20485,43,2025-01-01 05:00:00,2025-01-01 11:00:00,morning
30822,20480,43,2025-01-01 11:00:00,2025-01-01 16:00:00,midday
30823,20488,43,2025-01-01 16:00:00,2025-01-01 23:00:00,evening
30824,20481,43,2025-01-01 23:00:00,2025-01-02 05:00:00,overnight
30825,20490,43,2025-01-02 05:00:00,2025-01-02 11:00:00,morning
30826,20488,43,2025-01-02 11:00:00,2025-01-02 16:00:00,midday
30827,20487,43,2025-01-02 16:00:00,2025-01-02 23:00:00,evening
30828,20479,43,2025-01-02 23:00:00,2025-01-03 05:00:00,overnight
30829,20492,43,2025-01-03 05:00:00,2025-01-03 11:00:00,morning
30830,20487,43,2025-01-03 11:00:00,2025-01-03 16:00:00,midday
30831,20490,43,2025-01-03 16:00:00,2025-01-03 23:00:00,evening
30832,20486,43,2025-01-03 23:00:00,2025-01-04 05:00:00,overnight
30833,20480,43,2025-01-04 05:00:00,2025-01-04 11:00:00,morning
30834,20492,43,2025-01-04 11:00:00,2025-01-04 16:00:00,midday
30835,20486,43,2025-01-04 16:00:00,2025-01-04 23:00:00,evening
30836,20490,43,2025-01-04 23:00:00,2025-01-05 05:00:00,overnight
30837,20484,43,2025-01-05 05:00:00,2025-01-05 11:00:00,morning
30838,20483,43,2025-01-05 11:00:00,2025-01-05 16:00:00,midday
30839,20488,43,2025-01-05 16:00:00,2025-01-05 23:00:00,evening
30840,20489,43,2025-01-05 23:00:00,2025-01-06 05:00:00,overnight
30841,20488,43,2025-01-06 05:00:00,2025-01-06 11:00:00,morning
30842,20480,43,2025-01-06 11:00:00,2025-01-06 16:00:00,midday
30843,20488,43,2025-01-06 16:00:00,2025-01-06 23:00:00,evening
30844,20484,43,2025-01-06 23:00:00,2025-01-07 05:00:00,overnight
30845,20492,43,2025-01-07 05:00:00,2025-01-07 11:00:00,morning
30846,20488,43,2025-01-07 11:00:00,2025-01-07 16:00:00,midday
30847,20491,43,2025-01-07 16:00:00,2025-01-07 23:00:00,evening
30848,20480,43,2025-01-07 23:00:00,2025-01-08 05:00:00,overnight
30849,20490,43,2025-01-08 05:00:00,2025-01-08 11:00:00,morning
30850,20488,43,2025-01-08 11:00:00,2025-01-08 16:00:00,midday
30851,20483,43,2025-01-08 16:00:00,2025-01-08 23:00:00,evening
30852,20485,43,2025-01-08 23:00:00,2025-01-09 05:00:00,overnight
30853,20482,43,2025-01-09 05:00:00,2025-01-09 11:00:00,morning
30854,20488,43,2025-01-09 11:00:00,2025-01-09 16:00:00,midday
30855,20488,43,2025-01-09 16:00:00,2025-01-09 23:00:00,evening
30856,20490,43,2025-01-09 23:00:00,2025-01-10 05:00:00,overnight
30857,20480,43,2025-01-10 05:00:00,2025-01-10 11:00:00,morning
30858,20483,43,2025-01-10 11:00:00,2025-01-10 16:00:00,midday
30859,20492,43,2025-01-10 16:00:00,2025-01-10 23:00:00,evening
30860,20485,43,2025-01-10 23:00:00,2025-01-11 05:00:00,overnight
30861,20487,43,2025-01-11 05:00:00,2025-01-11 11:00:00,morning
30862,20480,43,2025-01-11 11:00:00,2025-01-11 16:00:00,midday
30863,20489,43,2025-01-11 16:00:00,2025-01-11 23:00:00,evening
30864,20490,43,2025-01-11 23:00:00,2025-01-12 05:00:00,overnight
30865,20491,43,2025-01-12 05:00:00,2025-01-12 11:00:00,morning
30866,20488,43,2025-01-12 11:00:00,2025-01-12 16:00:00,midday
30867,20488,43,2025-01-12 16:00:00,2025-01-12 23:00:00,evening
30868,20482,43,2025-01-12 23:00:00,2025-01-13 05:00:00,overnight
30869,20486,43,2025-01-13 05:00:00,2025-01-13 11:00:00,morning
30870,20491,43,2025-01-13 11:00:00,2025-01-13 16:00:00,midday
30871,20491,43,2025-01-13 16:00:00,2025-01-13 23:00:00,evening
30872,20487,43,2025-01-13 23:00:00,2025-01-14 05:00:00,overnight
30873,20492,43,2025-01-14 05:00:00,2025-01-14 11:00:00,morning
30874,20492,43,2025-01-14 11:00:00,2025-01-14 16:00:00,midday
30875,20487,43,2025-01-14 16:00:00,2025-01-14 23:00:00,evening
30876,20480,43,2025-01-14 23:00:00,2025-01-15 05:00:00,overnight
30877,20490,43,2025-01-15 05:00:00,2025-01-15 11:00:00,morning
30878,20489,43,2025-01-15 11:00:00,2025-01-15 16:00:00,midday
30879,20488,43,2025-01-15 16:00:00,2025-01-15 23:00:00,evening
30880,20479,43,2025-01-15 23:00:00,2025-01-16 05:00:00,overnight
30881,20488,43,2025-01-16 05:00:00,2025-01-16 11:00:00,morning
30882,20490,43,2025-01-16 11:00:00,2025-01-16 16:00:00,midday
30883,20491,43,2025-01-16 16:00:00,2025-01-16 23:00:00,evening
30884,20485,43,2025-01-16 23:00:00,2025-01-17 05:00:00,overnight
30885,20491,43,2025-01-17 05:00:00,2025-01-17 11:00:00,morning
30886,20491,43,2025-01-17 11:00:00,2025-01-17 16:00:00,midday
30887,20491,43,2025-01-17 16:00:00,2025-01-17 23:00:00,evening
30888,20484,43,2025-01-17 23:00:00,2025-01-18 05:00:00,overnight
30889,20489,43,2025-01-18 05:00:00,2025-01-18 11:00:00,morning
30890,20486,43,2025-01-18 11:00:00,2025-01-18 16:00:00,midday
30891,20492,43,2025-01-18 16:00:00,2025-01-18 23:00:00,evening
30892,20481,43,2025-01-18 23:00:00,2025-01-19 05:00:00,overnight
30893,20480,43,2025-01-19 05:00:00,2025-01-19 11:00:00,morning
30894,20487,43,2025-01-19 11:00:00,2025-01-19 16:00:00,midday
30895,20482,43,2025-01-19 16:00:00,2025-01-19 23:00:00,evening
30896,20488,43,2025-01-19 23:00:00,2025-01-20 05:00:00,overnight
30897,20478,43,2025-01-20 05:00:00,2025-01-20 11:00:00,morning
30898,20482,43,2025-01-20 11:00:00,2025-01-20 16:00:00,midday
30899,20490,43,2025-01-20 16:00:00,2025-01-20 23:00:00,evening
30900,20490,43,2025-01-20 23:00:00,2025-01-21 05:00:00,overnight
30901,20480,43,2025-01-21 05:00:00,2025-01-21 11:00:00,morning
30902,20478,43,2025-01-21 11:00:00,2025-01-21 16:00:00,midday
30903,20480,43,2025-01-21 16:00:00,2025-01-21 23:00:00,evening
30904,20482,43,2025-01-21 23:00:00,2025-01-22 05:00:00,overnight
30905,20482,43,2025-01-22 05:00:00,2025-01-22 11:00:00,morning
30906,20492,43,2025-01-22 11:00:00,2025-01-22 16:00:00,midday
30907,20487,43,2025-01-22 16:00:00,2025-01-22 23:00:00,evening
30908,20489,43,2025-01-22 23:00:00,2025-01-23 05:00:00,overnight
30909,20485,43,2025-01-23 05:00:00,2025-01-23 11:00:00,morning
30910,20488,43,2025-01-23 11:00:00,2025-01-23 16:00:00,midday
30911,20478,43,2025-01-23 16:00:00,2025-01-23 23:00:00,evening
30912,20484,43,2025-01-23 23:00:00,2025-01-24 05:00:00,overnight
30913,20482,43,2025-01-24 05:00:00,2025-01-24 11:00:00,morning
30914,20480,43,2025-01-24 11:00:00,2025-01-24 16:00:00,midday
30915,20481,43,2025-01-24 16:00:00,2025-01-24 23:00:00,evening
30916,20480,43,2025-01-24 23:00:00,2025-01-25 05:00:00,overnight
30917,20485,43,2025-01-25 05:00:00,2025-01-25 11:00:00,morning
30918,20481,43,2025-01-25 11:00:00,2025-01-25 16:00:00,midday
30919,20480,43,2025-01-25 16:00:00,2025-01-25 23:00:00,evening
30920,20479,43,2025-01-25 23:00:00,2025-01-26 05:00:00,overnight
30921,20480,43,2025-01-26 05:00:00,2025-01-26 11:00:00,morning
30922,20484,43,2025-01-26 11:00:00,2025-01-26 16:00:00,midday
30923,20483,43,2025-01-26 16:00:00,2025-01-26 23:00:00,evening
30924,20487,43,2025-01-26 23:00:00,2025-01-27 05:00:00,overnight
30925,20489,43,2025-01-27 05:00:00,2025-01-27 11:00:00,morning
30926,20490,43,2025-01-27 11:00:00,2025-01-27 16:00:00,midday
30927,20482,43,2025-01-27 16:00:00,2025-01-27 23:00:00,evening
30928,20485,43,2025-01-27 23:00:00,2025-01-28 05:00:00,overnight
30929,20488,43,2025-01-28 05:00:00,2025-01-28 11:00:00,morning
30930,20478,43,2025-01-28 11:00:00,2025-01-28 16:00:00,midday
30931,20480,43,2025-01-28 16:00:00,2025-01-28 23:00:00,evening
30932,20479,43,2025-01-28 23:00:00,2025-01-29 05:00:00,overnight
30933,20479,43,2025-01-29 05:00:00,2025-01-29 11:00:00,morning
30934,20489,43,2025-01-29 11:00:00,2025-01-29 16:00:00,midday
30935,20488,43,2025-01-29 16:00:00,2025-01-29 23:00:00,evening
30936,20489,43,2025-01-29 23:00:00,2025-01-30 05:00:00,overnight
30937,20478,43,2025-01-30 05:00:00,2025-01-30 11:00:00,morning
30938,20482,43,2025-01-30 11:00:00,2025-01-30 16:00:00,midday
30939,20482,43,2025-01-30 16:00:00,2025-01-30 23:00:00,evening
30940,20480,43,2025-01-30 23:00:00,2025-01-31 05:00:00,overnight
30941,20489,43,2025-01-31 05:00:00,2025-01-31 11:00:00,morning
30942,20489,43,2025-01-31 11:00:00,2025-01-31 16:00:00,midday
30943,20486,43,2025-01-31 16:00:00,2025-01-31 23:00:00,evening
30944,20489,43,2025-01-31 23:00:00,2025-02-01 05:00:00,overnight
30945,20483,43,2025-02-01 05:00:00,2025-02-01 11:00:00,morning
30946,20491,43,2025-02-01 11:00:00,2025-02-01 16:00:00,midday
30947,20487,43,2025-02-01 16:00:00,2025-02-01 23:00:00,evening
30948,20491,43,2025-02-01 23:00:00,2025-02-02 05:00:00,overnight
30949,20483,43,2025-02-02 05:00:00,2025-02-02 11:00:00,morning
30950,20487,43,2025-02-02 11:00:00,2025-02-02 16:00:00,midday
30951,20483,43,2025-02-02 16:00:00,2025-02-02 23:00:00,evening
30952,20491,43,2025-02-02 23:00:00,2025-02-03 05:00:00,overnight
30953,20479,43,2025-02-03 05:00:00,2025-02-03 11:00:00,morning
30954,20488,43,2025-02-03 11:00:00,2025-02-03 16:00:00,midday
30955,20492,43,2025-02-03 16:00:00,2025-02-03 23:00:00,evening
30956,20487,43,2025-02-03 23:00:00,2025-02-04 05:00:00,overnight
30957,20487,43,2025-02-04 05:00:00,2025-02-04 11:00:00,morning
30958,20485,43,2025-02-04 11:00:00,2025-02-04 16:00:00,midday
30959,20483,43,2025-02-04 16:00:00,2025-02-04 23:00:00,evening
30960,20490,43,2025-02-04 23:00:00,2025-02-05 05:00:00,overnight
30961,20492,43,2025-02-05 05:00:00,2025-02-05 11:00:00,morning
30962,20491,43,2025-02-05 11:00:00,2025-02-05 16:00:00,midday
30963,20480,43,2025-02-05 16:00:00,2025-02-05 23:00:00,evening
30964,20487,43,2025-02-05 23:00:00,2025-02-06 05:00:00,overnight
30965,20486,43,2025-02-06 05:00:00,2025-02-06 11:00:00,morning
30966,20479,43,2025-02-06 11:00:00,2025-02-06 16:00:00,midday
30967,20484,43,2025-02-06 16:00:00,2025-02-06 23:00:00,evening
30968,20480,43,2025-02-06 23:00:00,2025-02-07 05:00:00,overnight
30969,20492,43,2025-02-07 05:00:00,2025-02-07 11:00:00,morning
30970,20489,43,2025-02-07 11:00:00,2025-02-07 16:00:00,midday
30971,20492,43,2025-02-07 16:00:00,2025-02-07 23:00:00,evening
30972,20483,43,2025-02-07 23:00:00,2025-02-08 05:00:00,overnight
30973,20482,43,2025-02-08 05:00:00,2025-02-08 11:00:00,morning
30974,20490,43,2025-02-08 11:00:00,2025-02-08 16:00:00,midday
30975,20483,43,2025-02-08 16:00:00,2025-02-08 23:00:00,evening
30976,20485,43,2025-02-08 23:00:00,2025-02-09 05:00:00,overnight
30977,20491,43,2025-02-09 05:00:00,2025-02-09 11:00:00,morning
30978,20480,43,2025-02-09 11:00:00,2025-02-09 16:00:00,midday
30979,20479,43,2025-02-09 16:00:00,2025-02-09 23:00:00,evening
30980,20485,43,2025-02-09 23:00:00,2025-02-10 05:00:00,overnight
30981,20478,43,2025-02-10 05:00:00,2025-02-10 11:00:00,morning
30982,20479,43,2025-02-10 11:00:00,2025-02-10 16:00:00,midday
30983,20487,43,2025-02-10 16:00:00,2025-02-10 23:00:00,evening
30984,20478,43,2025-02-10 23:00:00,2025-02-11 05:00:00,overnight
30985,20482,43,2025-02-11 05:00:00,2025-02-11 11:00:00,morning
30986,20485,43,2025-02-11 11:00:00,2025-02-11 16:00:00,midday
30987,20479,43,2025-02-11 16:00:00,2025-02-11 23:00:00,evening
30988,20481,43,2025-02-11 23:00:00,2025-02-12 05:00:00,overnight
30989,20481,43,2025-02-12 05:00:00,2025-02-12 11:00:00,morning
30990,20488,43,2025-02-12 11:00:00,2025-02-12 16:00:00,midday
30991,20488,43,2025-02-12 16:00:00,2025-02-12 23:00:00,evening
30992,20484,43,2025-02-12 23:00:00,2025-02-13 05:00:00,overnight
30993,20478,43,2025-02-13 05:00:00,2025-02-13 11:00:00,morning
30994,20486,43,2025-02-13 11:00:00,2025-02-13 16:00:00,midday
30995,20480,43,2025-02-13 16:00:00,2025-02-13 23:00:00,evening
30996,20483,43,2025-02-13 23:00:00,2025-02-14 05:00:00,overnight
30997,20487,43,2025-02-14 05:00:00,2025-02-14 11:00:00,morning
30998,20491,43,2025-02-14 11:00:00,2025-02-14 16:00:00,midday
30999,20482,43,2025-02-14 16:00:00,2025-02-14 23:00:00,evening
31000,20481,43,2025-02-14 23:00:00,2025-02-15 05:00:00,overnight
31001,20486,43,2025-02-15 05:00:00,2025-02-15 11:00:00,morning
31002,20488,43,2025-02-15 11:00:00,2025-02-15 16:00:00,midday
31003,20489,43,2025-02-15 16:00:00,2025-02-15 23:00:00,evening
31004,20491,43,2025-02-15 23:00:00,2025-02-16 05:00:00,overnight
31005,20486,43,2025-02-16 05:00:00,2025-02-16 11:00:00,morning
31006,20478,43,2025-02-16 11:00:00,2025-02-16 16:00:00,midday
31007,20484,43,2025-02-16 16:00:00,2025-02-16 23:00:00,evening
31008,20487,43,2025-02-16 23:00:00,2025-02-17 05:00:00,overnight
31009,20486,43,2025-02-17 05:00:00,2025-02-17 11:00:00,morning
31010,20482,43,2025-02-17 11:00:00,2025-02-17 16:00:00,midday
31011,20478,43,2025-02-17 16:00:00,2025-02-17 23:00:00,evening
31012,20485,43,2025-02-17 23:00:00,2025-02-18 05:00:00,overnight
31013,20482,43,2025-02-18 05:00:00,2025-02-18 11:00:00,morning
31014,20483,43,2025-02-18 11:00:00,2025-02-18 16:00:00,midday
31015,20484,43,2025-02-18 16:00:00,2025-02-18 23:00:00,evening
31016,20487,43,2025-02-18 23:00:00,2025-02-19 05:00:00,overnight
31017,20484,43,2025-02-19 05:00:00,2025-02-19 11:00:00,morning
31018,20490,43,2025-02-19 11:00:00,2025-02-19 16:00:00,midday
31019,20491,43,2025-02-19 16:00:00,2025-02-19 23:00:00,evening
31020,20489,43,2025-02-19 23:00:00,2025-02-20 05:00:00,overnight
31021,20484,43,2025-02-20 05:00:00,2025-02-20 11:00:00,morning
31022,20492,43,2025-02-20 11:00:00,2025-02-20 16:00:00,midday
31023,20478,43,2025-02-20 16:00:00,2025-02-20 23:00:00,evening
31024,20484,43,2025-02-20 23:00:00,2025-02-21 05:00:00,overnight
31025,20488,43,2025-02-21 05:00:00,2025-02-21 11:00:00,morning
31026,20480,43,2025-02-21 11:00:00,2025-02-21 16:00:00,midday
31027,20482,43,2025-02-21 16:00:00,2025-02-21 23:00:00,evening
31028,20487,43,2025-02-21 23:00:00,2025-02-22 05:00:00,overnight
31029,20482,43,2025-02-22 05:00:00,2025-02-22 11:00:00,morning
31030,20485,43,2025-02-22 11:00:00,2025-02-22 16:00:00,midday
31031,20484,43,2025-02-22 16:00:00,2025-02-22 23:00:00,evening
31032,20484,43,2025-02-22 23:00:00,2025-02-23 05:00:00,overnight
31033,20483,43,2025-02-23 05:00:00,2025-02-23 11:00:00,morning
31034,20484,43,2025-02-23 11:00:00,2025-02-23 16:00:00,midday
31035,20491,43,2025-02-23 16:00:00,2025-02-23 23:00:00,evening
31036,20484,43,2025-02-23 23:00:00,2025-02-24 05:00:00,overnight
31037,20492,43,2025-02-24 05:00:00,2025-02-24 11:00:00,morning
31038,20482,43,2025-02-24 11:00:00,2025-02-24 16:00:00,midday
31039,20482,43,2025-02-24 16:00:00,2025-02-24 23:00:00,evening
31040,20481,43,2025-02-24 23:00:00,2025-02-25 05:00:00,overnight
31041,20491,43,2025-02-25 05:00:00,2025-02-25 11:00:00,morning
31042,20481,43,2025-02-25 11:00:00,2025-02-25 16:00:00,midday
31043,20482,43,2025-02-25 16:00:00,2025-02-25 23:00:00,evening
31044,20487,43,2025-02-25 23:00:00,2025-02-26 05:00:00,overnight
31045,20486,43,2025-02-26 05:00:00,2025-02-26 11:00:00,morning
31046,20491,43,2025-02-26 11:00:00,2025-02-26 16:00:00,midday
31047,20488,43,2025-02-26 16:00:00,2025-02-26 23:00:00,evening
31048,20489,43,2025-02-26 23:00:00,2025-02-27 05:00:00,overnight
31049,20483,43,2025-02-27 05:00:00,2025-02-27 11:00:00,morning
31050,20485,43,2025-02-27 11:00:00,2025-02-27 16:00:00,midday
31051,20486,43,2025-02-27 16:00:00,2025-02-27 23:00:00,evening
31052,20489,43,2025-02-27 23:00:00,2025-02-28 05:00:00,overnight
31053,20491,43,2025-02-28 05:00:00,2025-02-28 11:00:00,morning
31054,20481,43,2025-02-28 11:00:00,2025-02-28 16:00:00,midday
31055,20489,43,2025-02-28 16:00:00,2025-02-28 23:00:00,evening
31056,20490,43,2025-02-28 23:00:00,2025-03-01 05:00:00,overnight
31057,20484,43,2025-03-01 05:00:00,2025-03-01 11:00:00,morning
31058,20482,43,2025-03-01 11:00:00,2025-03-01 16:00:00,midday
31059,20481,43,2025-03-01 16:00:00,2025-03-01 23:00:00,evening
31060,20489,43,2025-03-01 23:00:00,2025-03-02 05:00:00,overnight
31061,20484,43,2025-03-02 05:00:00,2025-03-02 11:00:00,morning
31062,20480,43,2025-03-02 11:00:00,2025-03-02 16:00:00,midday
31063,20478,43,2025-03-02 16:00:00,2025-03-02 23:00:00,evening
31064,20484,43,2025-03-02 23:00:00,2025-03-03 05:00:00,overnight
31065,20486,43,2025-03-03 05:00:00,2025-03-03 11:00:00,morning
31066,20479,43,2025-03-03 11:00:00,2025-03-03 16:00:00,midday
31067,20484,43,2025-03-03 16:00:00,2025-03-03 23:00:00,evening
31068,20487,43,2025-03-03 23:00:00,2025-03-04 05:00:00,overnight
31069,20479,43,2025-03-04 05:00:00,2025-03-04 11:00:00,morning
31070,20490,43,2025-03-04 11:00:00,2025-03-04 16:00:00,midday
31071,20490,43,2025-03-04 16:00:00,2025-03-04 23:00:00,evening
31072,20480,43,2025-03-04 23:00:00,2025-03-05 05:00:00,overnight
31073,20490,43,2025-03-05 05:00:00,2025-03-05 11:00:00,morning
31074,20487,43,2025-03-05 11:00:00,2025-03-05 16:00:00,midday
31075,20491,43,2025-03-05 16:00:00,2025-03-05 23:00:00,evening
31076,20489,43,2025-03-05 23:00:00,2025-03-06 05:00:00,overnight
31077,20487,43,2025-03-06 05:00:00,2025-03-06 11:00:00,morning
31078,20480,43,2025-03-06 11:00:00,2025-03-06 16:00:00,midday
31079,20489,43,2025-03-06 16:00:00,2025-03-06 23:00:00,evening
31080,20490,43,2025-03-06 23:00:00,2025-03-07 05:00:00,overnight
31081,20481,43,2025-03-07 05:00:00,2025-03-07 11:00:00,morning
31082,20483,43,2025-03-07 11:00:00,2025-03-07 16:00:00,midday
31083,20480,43,2025-03-07 16:00:00,2025-03-07 23:00:00,evening
31084,20490,43,2025-03-07 23:00:00,2025-03-08 05:00:00,overnight
31085,20486,43,2025-03-08 05:00:00,2025-03-08 11:00:00,morning
31086,20479,43,2025-03-08 11:00:00,2025-03-08 16:00:00,midday
31087,20484,43,2025-03-08 16:00:00,2025-03-08 23:00:00,evening
31088,20483,43,2025-03-08 23:00:00,2025-03-09 05:00:00,overnight
31089,20491,43,2025-03-09 05:00:00,2025-03-09 11:00:00,morning
31090,20492,43,2025-03-09 11:00:00,2025-03-09 16:00:00,midday
31091,20479,43,2025-03-09 16:00:00,2025-03-09 23:00:00,evening
31092,20488,43,2025-03-09 23:00:00,2025-03-10 05:00:00,overnight
31093,20480,43,2025-03-10 05:00:00,2025-03-10 11:00:00,morning
31094,20483,43,2025-03-10 11:00:00,2025-03-10 16:00:00,midday
31095,20487,43,2025-03-10 16:00:00,2025-03-10 23:00:00,evening
31096,20481,43,2025-03-10 23:00:00,2025-03-11 05:00:00,overnight
31097,20478,43,2025-03-11 05:00:00,2025-03-11 11:00:00,morning
31098,20478,43,2025-03-11 11:00:00,2025-03-11 16:00:00,midday
31099,20480,43,2025-03-11 16:00:00,2025-03-11 23:00:00,evening
31100,20485,43,2025-03-11 23:00:00,2025-03-12 05:00:00,overnight
31101,20488,43,2025-03-12 05:00:00,2025-03-12 11:00:00,morning
31102,20481,43,2025-03-12 11:00:00,2025-03-12 16:00:00,midday
31103,20488,43,2025-03-12 16:00:00,2025-03-12 23:00:00,evening
31104,20478,43,2025-03-12 23:00:00,2025-03-13 05:00:00,overnight
31105,20485,43,2025-03-13 05:00:00,2025-03-13 11:00:00,morning
31106,20487,43,2025-03-13 11:00:00,2025-03-13 16:00:00,midday
31107,20483,43,2025-03-13 16:00:00,2025-03-13 23:00:00,evening
31108,20478,43,2025-03-13 23:00:00,2025-03-14 05:00:00,overnight
31109,20489,43,2025-03-14 05:00:00,2025-03-14 11:00:00,morning
31110,20487,43,2025-03-14 11:00:00,2025-03-14 16:00:00,midday
31111,20487,43,2025-03-14 16:00:00,2025-03-14 23:00:00,evening
31112,20483,43,2025-03-14 23:00:00,2025-03-15 05:00:00,overnight
31113,20478,43,2025-03-15 05:00:00,2025-03-15 11:00:00,morning
31114,20492,43,2025-03-15 11:00:00,2025-03-15 16:00:00,midday
31115,20487,43,2025-03-15 16:00:00,2025-03-15 23:00:00,evening
31116,20487,43,2025-03-15 23:00:00,2025-03-16 05:00:00,overnight
31117,20480,43,2025-03-16 05:00:00,2025-03-16 11:00:00,morning
31118,20479,43,2025-03-16 11:00:00,2025-03-16 16:00:00,midday
31119,20481,43,2025-03-16 16:00:00,2025-03-16 23:00:00,evening
31120,20479,43,2025-03-16 23:00:00,2025-03-17 05:00:00,overnight
31121,20488,43,2025-03-17 05:00:00,2025-03-17 11:00:00,morning
31122,20490,43,2025-03-17 11:00:00,2025-03-17 16:00:00,midday
31123,20482,43,2025-03-17 16:00:00,2025-03-17 23:00:00,evening
31124,20481,43,2025-03-17 23:00:00,2025-03-18 05:00:00,overnight
31125,20483,43,2025-03-18 05:00:00,2025-03-18 11:00:00,morning
31126,20491,43,2025-03-18 11:00:00,2025-03-18 16:00:00,midday
31127,20492,43,2025-03-18 16:00:00,2025-03-18 23:00:00,evening
31128,20484,43,2025-03-18 23:00:00,2025-03-19 05:00:00,overnight
31129,20489,43,2025-03-19 05:00:00,2025-03-19 11:00:00,morning
31130,20479,43,2025-03-19 11:00:00,2025-03-19 16:00:00,midday
31131,20479,43,2025-03-19 16:00:00,2025-03-19 23:00:00,evening
31132,20485,43,2025-03-19 23:00:00,2025-03-20 05:00:00,overnight
31133,20490,43,2025-03-20 05:00:00,2025-03-20 11:00:00,morning
31134,20490,43,2025-03-20 11:00:00,2025-03-20 16:00:00,midday
31135,20486,43,2025-03-20 16:00:00,2025-03-20 23:00:00,evening
31136,20482,43,2025-03-20 23:00:00,2025-03-21 05:00:00,overnight
31137,20484,43,2025-03-21 05:00:00,2025-03-21 11:00:00,morning
31138,20490,43,2025-03-21 11:00:00,2025-03-21 16:00:00,midday
31139,20489,43,2025-03-21 16:00:00,2025-03-21 23:00:00,evening
31140,20486,43,2025-03-21 23:00:00,2025-03-22 05:00:00,overnight
31141,20491,43,2025-03-22 05:00:00,2025-03-22 11:00:00,morning
31142,20478,43,2025-03-22 11:00:00,2025-03-22 16:00:00,midday
31143,20485,43,2025-03-22 16:00:00,2025-03-22 23:00:00,evening
31144,20487,43,2025-03-22 23:00:00,2025-03-23 05:00:00,overnight
31145,20487,43,2025-03-23 05:00:00,2025-03-23 11:00:00,morning
31146,20486,43,2025-03-23 11:00:00,2025-03-23 16:00:00,midday
31147,20486,43,2025-03-23 16:00:00,2025-03-23 23:00:00,evening
31148,20487,43,2025-03-23 23:00:00,2025-03-24 05:00:00,overnight
31149,20484,43,2025-03-24 05:00:00,2025-03-24 11:00:00,morning
31150,20489,43,2025-03-24 11:00:00,2025-03-24 16:00:00,midday
31151,20489,43,2025-03-24 16:00:00,2025-03-24 23:00:00,evening
31152,20489,43,2025-03-24 23:00:00,2025-03-25 05:00:00,overnight
31153,20489,43,2025-03-25 05:00:00,2025-03-25 11:00:00,morning
31154,20487,43,2025-03-25 11:00:00,2025-03-25 16:00:00,midday
31155,20492,43,2025-03-25 16:00:00,2025-03-25 23:00:00,evening
31156,20480,43,2025-03-25 23:00:00,2025-03-26 05:00:00,overnight
31157,20490,43,2025-03-26 05:00:00,2025-03-26 11:00:00,morning
31158,20490,43,2025-03-26 11:00:00,2025-03-26 16:00:00,midday
31159,20482,43,2025-03-26 16:00:00,2025-03-26 23:00:00,evening
31160,20490,43,2025-03-26 23:00:00,2025-03-27 05:00:00,overnight
31161,20479,43,2025-03-27 05:00:00,2025-03-27 11:00:00,morning
31162,20488,43,2025-03-27 11:00:00,2025-03-27 16:00:00,midday
31163,20487,43,2025-03-27 16:00:00,2025-03-27 23:00:00,evening
31164,20480,43,2025-03-27 23:00:00,2025-03-28 05:00:00,overnight
31165,20487,43,2025-03-28 05:00:00,2025-03-28 11:00:00,morning
31166,20484,43,2025-03-28 11:00:00,2025-03-28 16:00:00,midday
31167,20478,43,2025-03-28 16:00:00,2025-03-28 23:00:00,evening
31168,20480,43,2025-03-28 23:00:00,2025-03-29 05:00:00,overnight
31169,20482,43,2025-03-29 05:00:00,2025-03-29 11:00:00,morning
31170,20488,43,2025-03-29 11:00:00,2025-03-29 16:00:00,midday
31171,20491,43,2025-03-29 16:00:00,2025-03-29 23:00:00,evening
31172,20481,43,2025-03-29 23:00:00,2025-03-30 05:00:00,overnight
31173,20480,43,2025-03-30 05:00:00,2025-03-30 11:00:00,morning
31174,20483,43,2025-03-30 11:00:00,2025-03-30 16:00:00,midday
31175,20489,43,2025-03-30 16:00:00,2025-03-30 23:00:00,evening
31176,20483,43,2025-03-30 23:00:00,2025-03-31 05:00:00,overnight
31177,20481,43,2025-03-31 05:00:00,2025-03-31 11:00:00,morning
31178,20486,43,2025-03-31 11:00:00,2025-03-31 16:00:00,midday
31179,20488,43,2025-03-31 16:00:00,2025-03-31 23:00:00,evening
31180,20483,43,2025-03-31 23:00:00,2025-04-01 05:00:00,overnight
31181,20492,43,2025-04-01 05:00:00,2025-04-01 11:00:00,morning
31182,20486,43,2025-04-01 11:00:00,2025-04-01 16:00:00,midday
31183,20490,43,2025-04-01 16:00:00,2025-04-01 23:00:00,evening
31184,20488,43,2025-04-01 23:00:00,2025-04-02 05:00:00,overnight
31185,20487,43,2025-04-02 05:00:00,2025-04-02 11:00:00,morning
31186,20487,43,2025-04-02 11:00:00,2025-04-02 16:00:00,midday
31187,20479,43,2025-04-02 16:00:00,2025-04-02 23:00:00,evening
31188,20492,43,2025-04-02 23:00:00,2025-04-03 05:00:00,overnight
31189,20483,43,2025-04-03 05:00:00,2025-04-03 11:00:00,morning
